55.93499,-161.0683
55.69582,-160.6796
55.87756,-160.7901
55.77152,-160.2501
55.99374,-160.574
56.28555,-160.347
56.80499,-159.035
56.76291,-158.639
57.0511,-158.6508
57.35805,-158.1153
57.56221,-157.7417
57.49277,-157.3979
57.63735,-157.7042
58.08402,-157.6114
58.16444,-157.139
58.26624,-157.5432
58.38777,-157.5514
59.15124,-156.7818
58.87444,-157.1119
58.64583,-158.3183
58.80819,-158.5592
59.00076,-158.4881
58.90499,-157.9928
59.17374,-158.5386
59.04396,-158.4972
58.88277,-158.6961
58.96846,-158.8212
58.77388,-158.7789
58.76707,-158.9114
58.49277,-158.7109
58.40249,-158.8383
58.4286,-159.0629
58.94409,-159.6209
58.77041,-159.9143
59.05833,-160.3228
58.59916,-161.6322
58.65513,-162.166
58.76332,-161.6992
59.01721,-161.7928
59.10666,-161.5684
59.14708,-161.994
59.38069,-161.9558
59.49694,-161.7096
60.06361,-162.2365
60.24492,-162.1561
60.16943,-162.3696
60.58167,-162.2219
60.70222,-161.8794
60.61638,-162.2617
60.31638,-162.5695
60.00083,-162.5107
59.79499,-163.6595
59.84763,-164.1382
59.95006,-164.2142
59.97777,-164.0942
60.44096,-165.1384
60.54041,-164.9796
60.51721,-165.3856
60.90063,-164.7246
60.90902,-164.7101
60.89701,-164.6683
