28.61263,-80.6088
28.78097,-80.84361
28.42069,-80.75723
26.79569,-80.03534
25.18666,-80.39751
25.16041,-81.14668
25.32054,-81.13561
25.24687,-80.91785
25.80972,-81.3409
25.95944,-81.73659
26.48183,-81.96931
26.7069,-81.78593
26.52922,-82.02338
26.96472,-82.01723
26.93805,-82.19194
26.78288,-82.15889
26.96236,-82.39639
27.46166,-82.65527
27.91944,-82.42416
28.02986,-82.69125
27.82187,-82.59507
27.65805,-82.72472
27.85861,-82.85416
28.69638,-82.6286
29.15499,-82.80278
29.22444,-83.07167
30.09764,-84.01098
29.67638,-85.34167
29.81597,-85.30721
30.10463,-85.62939
30.04152,-85.39389
30.29722,-85.74695
30.24708,-85.84555
30.12583,-85.72556
30.38444,-86.33736
30.37909,-86.10423
30.49583,-86.26
30.36388,-87.1261
30.45,-86.93639
30.51777,-87.16084
30.27929,-87.52256
30.48095,-87.42039
30.27944,-87.56862
30.22548,-88.02135
30.28243,-87.75771
30.70111,-88.02028
30.31895,-88.13145
30.41833,-88.98083
30.15326,-89.59312
30.38694,-90.21375
30.20347,-90.415
30.02347,-90.17014
30.16715,-89.67354
30.00708,-89.84375
29.87389,-89.65805
30.05083,-89.39944
29.7625,-89.40417
29.63298,-89.75272
29.17416,-89.00876
28.92666,-89.405
29.14965,-89.27202
29.09208,-89.38958
29.56986,-90.1825
29.42513,-90.02653
29.13902,-90.11597
29.0825,-90.24777
29.32611,-90.44444
29.10944,-90.76501
29.25583,-91.27792
29.34736,-91.12653
29.82826,-91.83882
29.76889,-92.14862
29.61555,-92.09973
29.53972,-92.30833
29.785,-93.24083
29.70881,-93.85049
29.99416,-93.79666
29.81666,-93.95847
29.68163,-93.85844
29.36791,-94.75417
29.55889,-94.47659
29.56805,-94.76584
29.785,-94.75702
29.71506,-95.06007
29.38527,-94.8875
29.05125,-95.14861
28.48812,-96.21201
28.65104,-95.99068
28.71194,-96.64473
28.44173,-96.39997
28.31521,-96.65931
28.47152,-96.80034
28.24138,-96.78084
28.1618,-97.16937
28.02805,-97.14417
28.03167,-97.0225
27.8218,-97.19451
27.86382,-97.51709
27.65611,-97.27972
27.32729,-97.41299
27.44972,-97.76934
27.2525,-97.63389
27.26229,-97.42937
26.84208,-97.56041
25.96643,-97.14074
25.84333,-97.41723
26.435,-99.10474
27.04694,-99.45862
27.56805,-99.5039
28.28055,-100.2815
29.10903,-100.6658
29.77278,-101.405
29.88798,-102.3018
29.74277,-102.6703
28.98403,-103.1637
29.02361,-103.375
29.67291,-104.5418
30.56625,-104.8965
31.47222,-106.2099
31.7475,-106.3958
31.78333,-108.2086
31.33305,-108.2083
31.33305,-111.0458
32.5005,-114.7952
32.71846,-114.7191
32.53533,-117.1224
33.32749,-117.4808
33.75694,-118.1082
33.74986,-118.4
34.04791,-118.53
34.11388,-119.1292
34.41415,-119.5417
34.5586,-120.6058
35.13944,-120.6182
36.31534,-121.8676
36.95069,-121.8511
37.19999,-122.379
37.78992,-122.4843
37.47137,-122.0058
37.95916,-122.3934
38.06831,-121.7915
38.15555,-122.3653
37.83104,-122.5055
38.05804,-122.9564
38.09499,-122.8078
38.46277,-123.1072
38.93041,-123.7015
39.70971,-123.7724
40.4477,-124.3758
40.81194,-124.1431
41.42777,-124.04
42.8661,-124.5244
43.31902,-124.3785
43.37169,-124.1428
43.40054,-124.3025
43.72527,-124.1158
45.52898,-123.8716
46.18111,-123.952
46.19519,-123.1636
46.32361,-124
46.65665,-124.0387
46.39298,-123.9412
46.63666,-123.9408
46.68562,-123.7595
46.86138,-124.0975
46.97679,-123.8012
47.06625,-124.075
46.94638,-124.1642
48.39708,-124.7143
48.17583,-123.9347
48.15395,-122.7494
47.91582,-122.6303
47.76354,-122.7473
47.83138,-122.8493
47.37165,-123.1479
47.44732,-122.8406
47.44305,-123.0842
47.74755,-122.7288
47.93804,-122.5656
47.76374,-122.46
47.63923,-122.6808
47.59318,-122.5365
47.28805,-122.5478
47.42055,-122.6192
47.1893,-122.749
47.39527,-122.7975
47.15596,-123.0626
47.06416,-122.8786
47.40457,-122.3096
47.67222,-122.4183
48.07417,-122.3206
48.20513,-122.5311
48.28472,-122.3782
48.49479,-122.6987
48.4527,-122.4862
48.59041,-122.4367
48.99944,-122.7603
49.0006,-114.0599
48.99944,-95.15417
49.37666,-95.15279
49.30555,-94.81778
48.72443,-94.60583
48.51708,-93.78584
48.62263,-92.95132
48.23173,-92.35986
48.34534,-92.03938
48.04111,-91.41833
48.2375,-90.86861
48.09277,-90.74986
47.97971,-89.35666
48.31221,-88.36806
46.90582,-84.86459
46.46638,-84.565
46.52944,-84.12534
46.07048,-83.95432
46.11416,-83.59612
46.01194,-83.44777
45.82722,-83.59778
45.35583,-82.54306
43.58527,-82.13028
42.59943,-82.53583
42.30054,-83.08696
42.0461,-83.16861
41.68388,-82.69666
42.81999,-78.98694
43.46555,-79.18472
43.62943,-78.72472
43.63333,-76.80945
44.10207,-76.43736
44.9836,-74.99612
45.02055,-71.49416
45.29694,-71.32111
45.24103,-70.87659
45.90909,-70.25806
46.20305,-70.28778
46.69804,-70.00917
47.46789,-69.23606
47.18901,-68.89153
47.36514,-68.31486
47.06999,-67.795
45.69582,-67.79451
45.58548,-67.41312
45.26305,-67.45528
45.18304,-67.20654
